season,week,team,inactive_tokens,inactive_count
2024,17,CHI,elijahhicks:DB:1|noahsewell:LB:1|tarvariusmoore:DB:1|tevenjenkins:OL:1|travishomer:RB:1|zacchpickens:DL:1,6
2024,17,CIN,andrewstueber:OT:1|charliejones:WR:1|samhubbard:DE:1|sheldonrankins:DT:1|tannerhudson:TE:1,5
2024,17,CLE,cedrictillman:WR:1|chigozieanusiem:CB:1|davidnjoku:TE:1|jameiswinston:QB:1|ogbookoronkwo:DE:1,5
2024,17,DAL,deucevaughn:RB:1|justinrogers:DT:1|kemonhall:CB:1|princetonfant:TE:1|tjbass:G:1|tyruswheat:DE:1,6
2024,17,DEN,blakewatson:RB:1|davidsills:WR:1|eyiomauwazurike:DL:1|frankcrum:OT:1|levellebailey:LB:1|matthenningsen:DL:1|zachwilson:QB:1,7
2024,17,DET,brodricmartin:DL:1|colbysorsdal:OL:1|davidmontgomery:RB:1|giovannimanu:OL:1|jonahwilliams:DL:1|kayodeawosika:OL:1|teddybridgewater:QB:1,7
2024,17,GB,andredillard:OT:1|christianwatson:WR:1|evanwilliams:S:1|jairealexander:CB:1|omarbrown:S:1|quaywalker:LB:1,6
2024,17,HOU,devinwhite:ILB:1|diontaejohnson:WR:1|foleyfatukasi:DT:1|jerryhughes:DE:1|juicescruggs:C:1|shaqmason:G:1,6
2024,17,IND,adetomiwaadebawore:DT:1|anthonyrichardson:QB:1|daltontucker:OL:1|isaiahland:DE:1|willmallory:TE:1,5
2024,17,JAX,darnellsavage:S:1|eseziotomewo:DT:1|tylerlacy:DT:1|ventrellmiller:LB:1|walkerlittle:OL:1,5
2024,17,KC,chamarriconner:DB:1|chrisjones:DT:1|cjhanson:OL:1|djhumphries:OL:1|ethandriskell:OT:1|joshuche:DE:0|malikherring:DE:1,7
2024,17,LAC,denzelperryman:LB:1|eastonstick:QB:1|gusedwards:RB:1|haydenhurst:TE:1|jordanmcfadden:OL:1|justineboigbe:DL:1|treypipkens:G:0,7
2024,17,LAR,codyschrader:RB:1|dylanmcmahon:OL:1|robhavenstein:OL:1|stetsonbennett:QB:1|tylerjohnson:WR:1,5
2024,17,LV,carterbradley:QB:1|chrissmith:S:1|darnayholmes:CB:1|jordanmeredith:G:1|kanaimauga:LB:1|matthewbutler:DT:1,6
2024,17,MIA,andrewmeyer:OL:1|anthonywalker:LB:1|erikezukanma:WR:1|jaylenwaddle:WR:1|mohamedkamara:LB:1|nikneedham:CB:1|tuatagovailoa:QB:1,7
2024,17,MIN,brettrypien:QB:1|danfeeney:C:1|fabianmoreau:CB:1|levidrakerodriguez:DL:1|walterrouse:OT:1,5
2024,17,NE,benbrown:C:1|jabrillpeppers:S:1|joemilton:QB:1|sidysow:G:1|terrelljennings:RB:1|tyreserobinson:S:1,6
2024,17,NO,alvinkamara:RB:1|anferneeorji:LB:1|derekcarr:QB:1|johnridgeway:DT:1|jordanmims:RB:1|khristianboyd:DT:1|masontipton:WR:1,7
2024,17,NYG,corydurden:DL:1|deewilliams:CB:1|gregstroman:CB:1|johnmichaelschmitz:C:1|micahmcfadden:LB:1|timboyle:QB:1,6
2024,17,NYJ,anderscarlson:K:1|braidenmcgregor:DL:1|jarrickbernardconverse:CB:1|jaylinsimpson:S:1|kendallsheffield:CB:1|qwantezstiggers:CB:1,6
2024,17,PHI,dariankinnard:G:1|ianbook:QB:1|jalenhurts:QB:1|nakobedean:LB:1|nickgates:OL:1|trevorkeegan:G:1|willshipley:RB:1,7
2024,17,PIT,benskowronek:WR:1|deanlowry:DE:1|joeyporter:CB:1|justinfields:QB:1|prestonsmith:DE:1,5
2024,17,SEA,bradyrussell:TE:1|codywhite:WR:1|jarenhall:QB:1|michaeljerrell:OT:1|nehemiahpritchett:CB:1|patrickoconnell:LB:1,6
2024,17,SF,brandonallen:QB:1|charvariusward:CB:1|dregreenlaw:LB:1|israelabanikanda:RB:1|khalildavis:DL:1|robertbeal:DL:1|spencerburford:OL:1,7
2024,17,TB,antoinewinfield:S:1|cadeotton:TE:1|joseramirez:OLB:1|michaelpratt:QB:1|roycenewman:OL:1|shaqbarrett:OLB:0|sterlingshepard:WR:1,7
2024,17,TEN,amanihooker:S:1|dillonradunz:OL:1|jhaquanjackson:WR:1|nicholaspetitfrere:OL:1|nickfolk:K:1|otisreese:LB:1|tonypollard:RB:1,7
2024,17,WAS,andrewwylie:RT:1|dominiquehampton:LB:1|dyamibrown:WR:1|jeffdriskel:QB:1|jordanmagee:LB:1|marshonlattimore:CB:1|tylerowens:S:1,7
2024,18,ARI,bentonwhitley:LB:1|jammierobinson:S:1|luketenuta:OL:1|michaelwilson:WR:1|travisvokolek:TE:1|victordimukeje:LB:1|vijones:LB:1,7
2024,18,ATL,brandondorlus:DL:1|brandonparker:OT:1|darnellmooney:WR:1|elijahwilkinson:OL:1|jdbertrand:LB:1|kevinking:CB:1,6
2024,18,BAL,adisaisaac:OLB:1|anthonymiller:WR:1|chriswormley:DE:1|justicehill:RB:1|marcuswilliams:FS:1|nelsonagholor:WR:1|nicksamac:C:1,7
2024,18,BUF,amaricooper:WR:1|christianbenford:CB:1|daquanjones:DT:1|diondawkins:OL:1|edoliver:DT:1|gregrousseau:DE:1|taronjohnson:CB:1|terrelbernard:LB:1,8
2024,18,CAR,deventhompkins:WR:1|jackplummer:QB:1|jayceehorn:CB:1|joseyjewell:LB:1|lonniejohnson:FS:1|roberthunt:G:1|velusjones:RB:1,7
2024,18,CHI,ameerspeed:DB:1|elijahhicks:DB:1|noahsewell:LB:1|tevenjenkins:OL:1|travishomer:RB:1|zacchpickens:DL:1,6
2024,18,CIN,andrewstueber:OT:1|charliejones:WR:1|chasebrown:RB:1|isaiahthomas:DE:1|jermaineburton:WR:1|samhubbard:DE:1|tannermclachlan:TE:1,7
2024,18,CLE,dalvintomlinson:DT:1|denzelward:CB:1|devinbush:LB:1|jameiswinston:QB:1|jordanhicks:LB:1|kahlefhailassie:CB:1|michaelwoods:WR:0,7
2024,18,DAL,chumaedoga:OT:1|damoneclark:LB:1|earnestbrown:DE:1|justinrogers:DT:1|tyruswheat:DE:1|willgrier:QB:1,6
2024,18,DEN,blakewatson:RB:1|eyiomauwazurike:DL:1|frankcrum:OT:1|levellebailey:LB:1|matthenningsen:DL:1|zachwilson:QB:1,6
2024,18,DET,brodricmartin:DL:1|colbysorsdal:OL:1|davidmontgomery:RB:1|giovannimanu:OL:1|jonahwilliams:DL:1|kayodeawosika:OL:1|teddybridgewater:QB:1,7
2024,18,GB,andredillard:OT:1|brentoncox:DL:1|evanwilliams:S:1|quaywalker:LB:1|romeodoubs:WR:1|zayneanderson:S:1,6
2024,18,HOU,christianharris:LB:1|denicoautry:DE:1|foleyfatukasi:DT:1|jeffokudah:CB:1|nickbroeker:G:1|shaqmason:G:1|willanderson:DE:1,7
2024,18,IND,anthonyrichardson:QB:1|cameronmcgrone:LB:1|daltontucker:G:1|isaiahland:DE:1|willmallory:TE:1,5
2024,18,JAX,eseziotomewo:DT:1|joshhinesallen:DE:1|ronalddarby:CB:1|tylerlacy:DT:1|ventrellmiller:LB:1|walkerlittle:OL:1,6
2024,18,KC,chrisjones:DT:1|georgekarlaftis:DE:1|isiahpacheco:RB:1|jawaantaylor:OT:1|patrickmahomes:QB:1|traviskelce:TE:1|trentmcduffie:CB:1,7
2024,18,LAC,denzelperryman:LB:1|eastonstick:QB:1|gusedwards:RB:1|jordanmcfadden:OL:1|joshuapalmer:WR:0|justineboigbe:DL:1|rashawnslater:T:1,7
2024,18,LAR,alaricjackson:OL:1|cooperkupp:WR:1|kevindotson:OL:1|kyrenwilliams:RB:1|matthewstafford:QB:1|pukanacua:WR:1|robhavenstein:OL:1,7
2024,18,LV,ameerabdullah:RB:1|andruspeat:OL:1|carterbradley:QB:1|chrissmith:S:1|matthewbutler:DT:1|natehobbs:CB:1,6
2024,18,MIA,andrewmeyer:OL:1|anthonywalker:LB:1|braedendaniels:OL:1|deeeskridge:WR:1|erikezukanma:WR:1|mohamedkamara:LB:1|tuatagovailoa:QB:1,7
2024,18,MIN,brettrypien:QB:1|calvinmunson:LB:1|danfeeney:C:1|fabianmoreau:CB:1|levidrakerodriguez:DL:1|patjones:OLB:0|walterrouse:OT:1,7
2024,18,NE,christiangonzalez:CB:1|hunterhenry:TE:1|jamycalhasty:RB:1|lestercotton:G:1|mitchellwilcox:TE:1|sidysow:G:1,6
2024,18,NO,alvinkamara:RB:1|derekcarr:QB:1|kendremiller:RB:1|khristianboyd:DT:1|masontipton:WR:1|petewerner:LB:1|williegay:LB:1,7
2024,18,NYG,dantemiller:RB:1|deewilliams:CB:1|evanneal:OT:1|gregstroman:CB:1|johnmichaelschmitz:C:1|micahmcfadden:LB:1|timboyle:QB:1,7
2024,18,NYJ,braidenmcgregor:DE:1|jamindavis:LB:1|jarrickbernardconverse:CB:1|jaylinsimpson:S:1|michaelcarter:CB:1|morganmoses:OT:1|phidarianmathis:DL:1,7
2024,18,PHI,ajbrown:WR:1|dariusslay:CB:1|devontasmith:WR:1|jalencarter:DT:1|jalenhurts:QB:1|jordanmailata:OT:1|landondickerson:G:1|lanejohnson:OT:1|nakobedean:LB:1|saquonbarkley:RB:1|zackbaun:OLB:1,11
2024,18,PIT,deanlowry:DE:1|dontejackson:CB:1|isaiahhloudermilk:DT:1|kyleallen:QB:1|scottmiller:WR:1,5
2024,18,SEA,brandonpili:DT:1|codywhite:WR:1|jarenhall:QB:1|johnrhysplumlee:WR:1|patrickoconnell:LB:1|quintonbohanna:DT:1|tylermabry:TE:1,7
2024,18,SF,brockpurdy:QB:1|deebosamuel:WR:1|deommodorelenoir:CB:1|israelabanikanda:RB:1|khalildavis:DL:1|robertbeal:DL:1|treavery:CB:1,7
2024,18,TB,antoinewinfield:S:1|cadeotton:TE:1|cjbrewer:DL:1|jameldean:CB:1|joseramirez:OLB:1|kameronjohnson:WR:1|roycenewman:G:1,7
2024,18,TEN,amanihooker:S:1|ardenkey:LB:1|jaelynduncan:OL:1|jhaquanjackson:WR:1|nickfolk:K:1|tyjaespears:RB:1|tylerboyd:WR:1,7
2024,18,WAS,corneliuslucas:OT:1|jeffdriskel:QB:1|jordanmagee:LB:1|kjosborn:WR:1|marshonlattimore:CB:1|quanmartin:S:1|tylerbiadasz:C:1,7
2025,1,ARI,bamknight:RB:1|elijahjones:CB:1|keiatrelclark:CB:0|willhernandez:OL:1|xavierthomas:LB:1,5
2025,1,ATL,clarkphillips:CB:1|darnellmooney:WR:1|demarccohellams:S:1|jacknelson:OT:1|joshwoods:LB:1|natecarter:RB:1|samroberts:DE:1,7
2025,1,BAL,carsonvinson:OT:1|davidojabo:LB:1|isaiahlikely:TE:1|keatonmitchell:RB:1|patrickricard:FB:1|reubenlowery:S:1,6
2025,1,BUF,chaselundt:OL:1|curtissamuel:WR:1|jordanhancock:CB:1|landonjackson:DE:1|sedrickvanprangranger:OL:1|tredaviouswhite:CB:1,6
2025,1,CAR,camjackson:DT:1|dalevoncampbell:WR:1|ikemekwonu:LT:1|jamesmitchell:TE:1|jimmyhorn:WR:1,5
2025,1,CHI,casekeenum:QB:1|jaylonjohnson:CB:1|kiranamegadjie:OT:1|kylergordon:CB:1|roschonjohnson:RB:1|shemarturner:DT:1|tjedwards:LB:1,7
2025,1,CIN,camgrandy:TE:1|howardcross:DT:1|jermaineburton:WR:1|marcowilson:CB:1|mattlee:C:1|mckinnleyjackson:DT:1,6
2025,1,CLE,gagelarvadain:WR:1|ktleveston:OT:1|mikehall:DT:1|shedeursanders:QB:1|zakzinter:G:1,5
2025,1,DAL,ajanicornelius:OT:1|hakeemadeniji:OL:1|jaydonblue:RB:1|mazismith:DT:1|perrionwinfrey:DT:1|shemarjames:LB:1|trevorkeegan:OL:1,7
2025,1,DEN,dregreenlaw:LB:1|frankcrum:OT:1|jaleelmclaughlin:RB:1|nateadkins:TE:1|querobinson:LB:1|saivionjones:DE:1|samehlinger:QB:1,7
2025,1,DET,chrissmith:DL:1|mekhiwingo:DL:1|sionevaki:RB:1|thomasharper:S:1|trevornowaske:LB:1|tyruswheat:DL:1,6
2025,1,GB,barrynsorrell:DL:1|bensims:TE:1|donovanjennings:OL:1|natehobbs:CB:1|warrenbrinson:DL:1|zayneanderson:S:1,6
2025,1,HOU,braxtonberrios:WR:1|britishbrooks:RB:1|christiankirk:WR:1|edingram:G:1|grahammertz:QB:1|tommytogiai:DT:1,6
2025,1,IND,chadmuma:LB:1|johnathanedwards:CB:1|jttuimoloau:DE:1|luketenuta:OT:1|rileyleonard:QB:1|tylergoodson:RB:1|willmallory:TE:1,7
2025,1,JAX,bjgreen:DE:1|colevanlanen:OL:1|dannystriggow:DE:1|maasonsmith:DT:1|montaricbrown:CB:1|wyattmilum:OL:1,6
2025,1,KC,elijahmitchell:RB:1|hunternourzad:OL:1|jalenroyals:WR:1|jaredwiley:TE:1|malikherring:DL:1|omarrnormanlott:DL:1,6
2025,1,LAC,fostersarell:OT:1|kylekennard:OLB:1|naquanjones:DL:1|nikkoreed:CB:1|orondegadsden:TE:1|rjmickens:S:1|tuckerfisk:TE:1,7
2025,1,LAR,davidquessenberry:OL:1|desjuanjohnson:DL:1|jarquezhunter:RB:1|justindedich:OL:1|stetsonbennett:QB:1|tyhamilton:DL:1,6
2025,1,LV,brennanjackson:LB:1|calebrogers:OL:1|charlesgrant:OT:1|jjpegues:DT:1|lekifotu:DL:1|raheemmostert:RB:1|tristinmccollum:S:1,7
2025,1,MIA,darrenwaller:TE:1|ethanbonner:CB:1|jaylenwright:RB:1|kendalllamm:OT:1|quinnewers:QB:1|tahjwashington:WR:1|zeekbiggers:DT:1,7
2025,1,MIN,christiandarrisaw:OT:1|elijahwilliams:DL:1|harrisonsmith:S:1|joehuber:OL:1|maxbrosmer:QB:1|zavierscott:RB:1,6
2025,1,NE,anferneejennings:OLB:1|caedanwallace:OL:1|charleswoods:CB:1|christiangonzalez:CB:1|eftonchism:WR:1|ericgregory:DT:1|tommydevito:QB:1,7
2025,1,NO,chaseyoung:DE:1|jordanhowden:DB:1|khristianboyd:DT:1|trevorpenning:OT:1|treypalmer:WR:1|vernonbroughton:DT:1|xaviertruss:OT:1,7
2025,1,NYG,andrewthomas:OT:1|beaubrade:S:1|dariusalexander:DL:1|evanneal:OL:1|jameiswinston:QB:1|thomasfidone:TE:1,6
2025,1,NYJ,allenlazard:WR:1|braidenmcgregor:EDGE:1|esapole:OT:1|jelaniwoods:TE:1|leonardtaylor:DL:1,5
2025,1,PHI,azeezojulari:OLB:1|cameronwilliams:OT:1|drewkendall:OL:1|kenyongreen:OL:1|tannermckee:QB:1|tyrobinson:DT:1,6
2025,1,PIT,andruspeat:G:1|derrickharmon:DT:1|eseziotomewo:DE:1|maxscharping:G:1|nickherbig:LB:1|skylarthompson:QB:1,6
2025,1,SEA,connoroatoole:LB:0|darekeyoung:WR:1|jakebobo:WR:1|jaredivey:LB:1|masonrichman:OT:1|nickkallerup:TE:1|uchennanwosu:LB:1,7
2025,1,SF,austenpleasants:OL:1|drewmoss:OL:1|jordanjames:RB:1|jordanjefferson:DL:1|jordanwatkins:WR:1|nickmartin:LB:1|robertbeal:DL:1,7
2025,1,TB,benjaminmorrison:CB:1|chrisgodwin:WR:1|christianizien:S:1|devinculp:TE:1|joshwilliams:RB:1|kindlevildor:CB:1|tristanwirfs:OT:1,7
2025,1,TEN,brandoncrenshawdickson:T:1|cjravenell:DL:1|jacksonslater:G:1|jalynarmourdavis:CB:1|kevinwinston:S:1|samuelwomack:CB:1|shytuttle:DT:1,7
2025,1,WAS,alekaho:LB:1|chrisrodriguez:RB:1|georgefant:OT:1|javontaejeanbaptiste:DE:1|joshjohnson:QB:1|kainmedrano:LB:1|trentscott:OT:1,7
2025,2,ARI,codysimon:LB:1|elijahjones:CB:1|tipreiman:TE:1|willhernandez:OL:1|xavierthomas:LB:1|xavierweaver:WR:1,6
2025,2,ATL,caseywashington:WR:1|clarkphillips:CB:1|jacknelson:OL:1|jamalagnew:WR:1|samroberts:DL:1|younghoekoo:K:1,6
2025,2,BAL,carsonvinson:OT:1|davidojabo:OLB:1|isaiahlikely:TE:1|jairealexander:CB:1|keatonmitchell:RB:1|patrickricard:FB:1,6
2025,2,BUF,chaselundt:OT:1|curtissamuel:WR:1|edoliver:DT:1|jordanhancock:DB:1|landonjackson:DE:1|shaqthompson:LB:1|taronjohnson:CB:1,7
2025,2,CAR,dalevoncampbell:WR:1|jamesmitchell:TE:1|jimmyhorn:WR:1|tershawnwharton:DT:1|yoshnijman:OT:1,5
2025,2,CHI,casekeenum:QB:1|jahdaewalker:WR:1|kiranamegadjie:OL:1|kylergordon:DB:1|ozzytrapilo:OL:1|shemarturner:DL:1,6
2025,2,CIN,camgrandy:TE:1|howardcross:DT:1|jermaineburton:WR:1|marcowilson:CB:1|mckinnleyjackson:DT:1,5
2025,2,CLE,jackconklin:OT:1|mikehall:DT:1|raheimsanders:RB:1|shedeursanders:QB:1|zakzinter:G:1,5
2025,2,DAL,ajanicornelius:OT:1|daronbland:CB:1|hakeemadenjii:OT:0|jaydonblue:RB:1|mazismith:DT:1|shemarjames:OLB:1|trevorkeegan:G:1,7
2025,2,DEN,dregreenlaw:LB:1|frankcrub:OT:0|jaleelmclaughlin:RB:1|nateadkins:TE:1|querobinson:LB:1|saivionjones:DE:1|samehlinger:QB:1,7
2025,2,DET,chrissmith:DL:1|sionevaki:RB:1|thomasharper:S:1|trevornowaske:LB:1|tylerlacy:DL:1|tyruswheat:DL:1,6
2025,2,GB,aaronbanks:OL:1|bensims:TE:1|bomelton:CB:1|brentoncox:DL:1|warrenbrinson:DL:1|zachtom:OL:1|zayneanderson:S:1,7
2025,2,HOU,braxtonberrios:WR:1|christiankirk:WR:1|dameonpierce:RB:1|grahammertz:QB:1|jakeandrews:C:1|tommytogiai:DT:1,6
2025,2,IND,charvariusward:CB:1|laiatulatu:DE:1|luketenuta:OT:1|rileyleonard:QB:1|tylergoodson:RB:1|willmallory:TE:1,6
2025,2,JAX,bjgreen:DL:1|codyschrader:RB:1|dannystriggow:DL:1|khalensaunders:DT:1|montaricbrown:CB:1|wyattmilum:OL:1,6
2025,2,KC,elijahmitchell:RB:1|hunternourzad:OL:1|jalenroyals:WR:1|jaredwiley:TE:1|malikherring:DE:1|xavierworthy:WR:1,6
2025,2,LAC,elijahmolden:S:1|kanaimauga:LB:1|kylekennard:OLB:1|nikkoreed:CB:1|orondegadsden:TE:1|otitoogbonnia:DL:1|tuckerfisk:TE:1,7
2025,2,LAR,colbyparkinson:TE:1|desjuanjohnson:DE:1|djhumphries:OL:1|stetsonbennett:QB:1|steveavila:OL:1,5
2025,2,LV,charlesgrant:OT:1|charlessnowden:DE:1|jacksonpowersjohnson:OL:1|jjpegues:DT:1|raheemmostert:RB:1|tonkahemingway:DT:1,6
2025,2,MIA,benitojones:DT:1|darrenwaller:TE:1|ethanbonner:CB:1|jaylenwright:RB:1|quinnewers:QB:1|stormduck:CB:1|tahjwashington:WR:1,7
2025,2,MIN,andrewvanginkel:OLB:1|austinkeys:LB:1|christiandarrisaw:OT:1|harrisonsmith:S:1|jeffokudah:CB:1|joehuber:OL:1|maxbrosmer:QB:1,7
2025,2,NE,caedanwallace:G:1|christiangonzalez:CB:1|eftonchism:WR:1|ericgregory:DT:1|keionwhite:OLB:1|tommydevito:QB:1,6
2025,2,NO,chaseyoung:DE:1|khristianboyd:DT:1|rejzohnwright:CB:1|trevorpenning:OL:1|treypalmer:WR:1|vernonbroughton:DT:1|xaviertruss:OT:1,7
2025,2,NYG,andrewthomas:OT:1|demetriusflanniganfowles:LB:1|evanneal:G:1|jameiswinston:QB:1|rakeemnunezroches:DL:1|thomasfidone:TE:1|xaviergipson:WR:1,7
2025,2,NYJ,esapole:OT:1|jaytufele:DL:1|jelaniwoods:TE:1|joshreynolds:WR:1|kenenwangwu:RB:1|tylerbaron:DL:1,6
2025,2,PHI,azeezojulari:LB:1|dallasgoedert:TE:1|drewkendall:OL:1|ogbookoronkwo:DE:1|tannermckee:QB:1|willshipley:RB:1,6
2025,2,PIT,andruspeat:G:1|derrickharmon:DT:1|deshonelliott:S:1|eseziotomewo:DE:1|joeyporter:CB:1|maxscharping:G:1,6
2025,2,SEA,connoroatoole:LB:0|devonwitherspoon:CB:1|jalenmilroe:QB:1|jaredivey:LB:1|masonrichman:OL:1|nickemmanwori:S:1|nickkallerup:TE:1,7
2025,2,SF,austenpleasants:OL:1|brockpurdy:QB:1|drewmoss:OL:1|jordanjames:RB:1|jordanjefferson:DT:1|jordanwatkins:WR:1|nickmartin:LB:1,7
2025,2,TB,chrisgodwin:WR:1|devinculp:TE:1|joshwilliams:RB:1|rashadwisdom:S:1|tezjohnson:WR:1|tristanwirfs:T:1,6
2025,2,TEN,jacksonslater:G:1|jalynarmourdavis:CB:1|jclatham:OT:1|kalelmullings:RB:1|kevinwinston:S:1|samuelwomack:CB:1|tavondresweat:DT:0,7
2025,2,WAS,alekaho:LB:1|chrisrodriguez:RB:1|georgefant:OT:1|joshjohnson:QB:1|kainmedrano:LB:1|mitchwishnowsky:P:1|trentscott:OT:1,7
2025,3,ARI,bamknight:RB:1|parisjohnson:OL:1|willhernandez:OL:1|willjohnson:CB:1|xavierthomas:LB:1|xavierweaver:WR:1,6
2025,3,ATL,ajterrell:CB:1|caseywashington:WR:1|jacknelson:OL:1|jamalagnew:WR:1|samroberts:DL:1,5
2025,3,BAL,carsonvinson:OT:1|isaiahlikely:TE:1|jairealexander:CB:1|keatonmitchell:RB:1|kylevannoy:OLB:1|nnamdimadubuike:DT:1|patrickricard:FB:1,7
2025,3,BUF,chaselundt:OT:1|curtissamuel:WR:1|edoliver:DT:1|jamarcusingram:CB:1|jordanhancock:DB:1|landonjackson:DE:1|mattmilano:LB:1,7
2025,3,CAR,jamesmitchell:TE:1|jimmyhorn:WR:1|nicksamac:C:1|patrickjones:OLB:1|tershawnwharton:DT:1|xavierlegette:WR:1,6
2025,3,CHI,casekeenum:QB:1|dmarcojackson:LB:1|jaylonjones:DB:1|kylergordon:DB:1|ozzytrapilo:OL:1|tjedwards:LB:1,6
2025,3,CIN,camtaylorbritt:CB:1|jermaineburton:WR:1|mckinnleyjackson:DT:1|shemarstewart:DE:1|tannerhudson:TE:1,5
2025,3,CLE,cameronmitchell:CB:1|damontaekazee:S:1|jackconklin:OT:1|mikehall:DT:1|raheimsanders:RB:1|shedeursanders:QB:1|zakzinter:G:1,7
2025,3,DAL,ajanicornelius:OT:1|daronbland:CB:1|jadeveonclowney:DE:1|jaydonblue:RB:1|jaytoia:DT:1|shemarjames:LB:1|trevorkeegan:G:1,7
2025,3,DEN,evanengram:TE:1|frankcrum:OT:1|jaleelmclaughlin:RB:1|querobinson:LB:1|saivionjones:DE:1|samehlinger:QB:1,6
2025,3,DET,chrissmith:DL:1|craigreynolds:RB:1|kingsleyeguakun:C:1|mekhiwingo:DL:1|thomasharper:S:1,5
2025,3,GB,donovanjennings:OL:1|kamalhadden:CB:1|warrenbrinson:DL:1,3
2025,3,HOU,blakefisher:OT:1|braxtonberrios:WR:1|brendanbates:TE:0|britishbrooks:RB:1|dameonpierce:RB:1|darrelltaylor:DE:1|grahammertz:QB:1,7
2025,3,IND,chadmuma:LB:1|jttuimoloau:DE:1|luketenuta:OT:1|rileyleonard:QB:1|willmallory:TE:1,5
2025,3,JAX,bjgreen:DL:1|codyschrader:RB:1|dannystriggow:DL:1|khalefhailassie:S:0|khalensaunders:DT:1|wyattmilum:OL:1,6
2025,3,KC,elijahmitchell:RB:1|hunternourzad:C:1|jaredwiley:TE:1|kristianfulton:CB:1|michaeldanna:DE:1|xavierworthy:WR:1,6
2025,3,LAC,camhart:CB:1|elijahmolden:S:1|emanyjohnson:LB:1|keandrelambertsmith:WR:1|otitoogbonnia:DL:1|willdissly:TE:1,6
2025,3,LAR,djhumphries:OT:1|nickhampton:LB:1|stetsonbennett:QB:1|steveavila:G:1|terranceferguson:TE:1,5
2025,3,LV,calebrogers:G:1|charlesgrant:OT:1|charlessnowden:DE:1|decamerionrichardson:CB:1|jjpegues:DT:1|raheemmostert:RB:1|tonkahemingway:DT:1,7
2025,3,MIA,darrenwaller:TE:1|ifeatumelifonwu:S:1|juliusbrents:CB:1|quinnewers:QB:1|stormduck:CB:1|tahjwashington:WR:1|zeekbiggers:DT:1,7
2025,3,MIN,desmondridder:QB:1|elijahwilliams:DT:1|jjmccarthy:QB:1|justinskule:OT:1|nickvannett:TE:1|ryankelly:C:1|timjones:WR:1,7
2025,3,NE,caedanwallace:G:1|christiangonzalez:CB:1|eftonchism:WR:1|elijahponder:LB:1|ericgregory:DT:1|tommydevito:QB:1,6
2025,3,NO,chaseyoung:DE:1|devaughnvele:WR:1|devinneal:RB:1|dillonradunz:OL:1|kristianboyd:DT:0|taliesefuaga:RT:1|treypalmer:WR:1,7
2025,3,NYG,chaunceygolston:DL:1|dariusmuasau:LB:1|demetriusflanniganfowles:LB:1|evanneal:OL:1|jameiswinston:QB:1|rakeemnunezroches:DL:1|thomasfidone:TE:1,7
2025,3,NYJ,esapole:OT:1|jaytufele:DL:1|jermainejohnson:EDGE:1|joshreynolds:WR:1|justinfields:QB:1|kenenwangwu:RB:1|tonyadams:S:1,7
2025,3,PHI,azeezojulari:OLB:1|drewkendall:OL:1|kenyongreen:G:1|ogbookoronkwo:OLB:1|patrickjohnson:OLB:1|tannermckee:QB:1|willshipley:RB:1,7
2025,3,PIT,alexhighsmith:LB:1|andruspeat:OL:1|deshonelliott:S:1|eseziotomewo:DT:1|joeyporter:CB:1,5
2025,3,SEA,connorotoole:LB:1|devonwitherspoon:CB:1|julianlove:S:1|masonrichman:OL:1|nickemmanwori:S:1|nickkallerup:TE:1|zachcharbonnet:RB:1,7
2025,3,SF,brockpurdy:QB:1|jauanjennings:WR:1|jordanjames:RB:1|jordanjefferson:DL:1|jordanwatkins:WR:1|nickmartin:LB:1,6
2025,3,TB,chrisgodwin:WR:1|devinculp:TE:1|joshwilliams:RB:1|kindlevildor:CB:1|rashadwisdom:S:1|tristanwirfs:OT:1,6
2025,3,TEN,bryceoliver:WR:1|jameswilliams:LB:1|jarvisbrownlee:CB:1|jclatham:OT:1|kevinwinston:S:1|kevinzeitler:G:1|samuelwomack:CB:1,7
2025,3,WAS,brandoncoleman:G:1|jaydendaniels:QB:1|johnbates:TE:1|kainmedrano:LB:1|noahbrown:WR:1|prestonsmith:DE:1,6
2025,4,ARI,demontrevjacobs:OL:0|travisvokolek:TE:1|willhernandez:G:1|willjohnson:CB:1|xavierthomas:LB:1|zayjones:WR:1,6
2025,4,ATL,ajterrell:CB:1|jacknelson:OL:1|khadarelhodge:WR:1|nathancarter:RB:0|samroberts:DL:1,5
2025,4,BAL,carsonvinson:OT:1|jairealexander:CB:1|keatonmitchell:RB:1|kylevannoy:LB:1|patrickricard:FB:1|reubenlowery:S:1|travisjones:NT:1,7
2025,4,BUF,brandoncodrington:DB:1|edoliver:DL:1|jamarcusingram:DB:1|landonjackson:DE:1|mattmilano:LB:1|spencerbrown:OT:1,6
2025,4,CAR,djwonnum:OLB:1|jadencrumedy:DT:1|jatavionsanders:TE:1|jimmyhorn:WR:1|nicksamac:C:1|patjones:OLB:0|xavierlegette:WR:1,7
2025,4,CHI,casekeenum:QB:1|chriswilliams:DT:1|colstonloveland:TE:1|darnellwright:RT:1|gradyjarrett:DT:1|kylergordon:CB:1|tjedwards:LB:1,7
2025,4,CIN,howardcross:DT:1|jermaineburton:WR:1|mckinnleyjackson:DT:1|noahfant:TE:1|shemarstewart:DE:1,5
2025,4,CLE,cameronmitchell:CB:1|damontaekazee:S:1|jackconklin:OT:1|mikehall:DT:1|raheimsanders:RB:1|shedeursanders:QB:1|thayermunford:OT:1,7
