season,week,team,opponent,player_clean_key,actual_pass_yards,actual_attempts,pred_pass_yards,pred_attempts,pred_ypa,actual_qb_attempt_share,actual_ypa,implied_pred_ypa,det_pass_yards
2025,10,ARI,SEA,jacobybrissett,258,44,137.5082265,23.95191403,5.752339434,0.9777777778,5.863636364,5.741012025,137.7795396
2025,10,ATL,IND,michaelpenixjr,177,28,248.198357,32.64059369,7.572781035,1,6.321428571,7.60397802,247.1800689
2025,10,BAL,MIN,lamarjackson,176,29,224.442878,25.84445976,8.706948217,1,6.068965517,8.684371047,225.0263728
2025,10,BUF,MIA,joshallen,306,40,223.877803,28.7075391,7.799487884,1,7.65,7.798571735,223.9041034
2025,10,CAR,NO,bryceyoung,124,25,188.7979575,30.57824301,6.125150091,1,4.96,6.174257868,187.296328
2025,10,CHI,NYG,calebwilliams,220,36,221.8248187,31.75043782,6.930081308,1,6.111111111,6.986512122,220.0331156
2025,10,CLE,NYJ,dillongabriel,167,32,201.1973538,34.00039955,5.918457632,1,5.21875,5.917499689,201.2299242
2025,10,DEN,LV,bonix,150,28,222.8713652,33.40437071,6.662292385,1,5.357142857,6.67192228,222.5496846
2025,10,DET,WAS,jaredgoff,320,33,261.2357687,31.5569735,8.275206202,0.9428571429,9.696969697,8.278226324,261.1404628
2025,10,GB,PHI,jordanlove,176,36,249.9303185,31.12940674,8.020632673,1,4.888888889,8.028753022,249.6775368
2025,10,IND,ATL,danieljones,255,26,227.5050726,31.49207088,7.175141538,1,9.807692308,7.224201721,225.9600659
2025,10,JAX,HOU,trevorlawrence,158,23,229.1916389,33.01270976,6.918060854,1,6.869565217,6.942527305,228.383935
2025,10,LAC,PIT,justinherbert,220,33,238.335282,31.92671873,7.50878244,1,6.666666667,7.465072875,239.730785
2025,10,LAR,SF,matthewstafford,280,36,248.8964094,33.50909273,7.496065756,1,7.777777778,7.427727497,251.1863625
2025,10,LV,DEN,genosmith,143,26,213.2005205,29.79101135,7.142375772,0.962962963,5.5,7.15653853,212.7785977
2025,10,MIA,BUF,tuatagovailoa,173,21,194.1425898,28.57994938,6.817691016,1,8.238095238,6.79296479,194.8492641
2025,10,MIN,BAL,jjmccarthy,248,42,223.4862044,31.17338822,7.201614751,1,5.904761905,7.169134225,224.4987325
2025,10,NE,TB,drakemaye,270,31,215.6765719,28.79930182,7.494836687,1,8.709677419,7.488951408,215.8460638
2025,10,NYG,CHI,jaxsondart,242,29,218.9954516,31.25442426,7.013290421,0.8055555556,8.344827586,7.006862447,219.1963543
2025,10,PHI,GB,jalenhurts,183,26,225.5996338,29.30751327,7.691595275,1,7.038461538,7.697672324,225.4215306
2025,10,PIT,LAC,aaronrodgers,161,31,216.5408144,31.00905648,7.014157442,1,5.193548387,6.983147473,217.5024043
2025,10,SEA,ARI,samdarnold,178,12,267.3731579,31.41719163,8.477572499,1,14.83333333,8.510409239,266.3415198
2025,10,TB,NE,bakermayfield,273,43,239.9939023,31.55457495,7.653096127,1,6.348837209,7.605676916,241.4901953
2025,11,ARI,SF,jacobybrissett,452,57,187.3729161,32.16430837,5.827405592,1,7.929824561,5.825491844,187.4344704
2025,11,BAL,CLE,lamarjackson,193,25,223.9326853,26.19109941,8.596953198,1,7.72,8.549953627,225.1636558
2025,11,BUF,TB,joshallen,317,30,227.1236816,29.02835728,7.80223206,1,10.56666667,7.824200294,226.4859798
2025,11,CAR,ATL,bryceyoung,448,45,183.1193537,30.24139072,6.087267779,1,9.955555556,6.055255706,184.0874433
2025,11,CHI,MIN,calebwilliams,193,32,211.5697664,31.46121808,6.767925267,1,6.03125,6.724779881,212.9271728
2025,11,CIN,PIT,joeflacco,199,40,223.2752349,32.88865299,6.771506264,1,4.975,6.788822729,222.7057197
2025,11,DAL,LV,dakprescott,268,33,232.0526217,32.62179468,7.055516843,1,8.121212121,7.113422911,230.1636218
2025,11,DEN,KC,bonix,295,37,219.5175653,33.22644181,6.620482491,0.9736842105,7.972972973,6.606713007,219.9750762
2025,11,DET,PHI,jaredgoff,255,37,264.4273537,31.89538825,8.340800434,1,6.891891892,8.290457281,266.0330681
2025,11,GB,NYG,jordanlove,174,24,246.6796729,31.4322679,7.904086612,0.9230769231,7.25,7.847975644,248.4433679
2025,11,HOU,TEN,davismills,274,41,135.8659478,22.5327306,6.015704475,1,6.682926829,6.02971518,135.5502483
2025,11,JAX,LAC,trevorlawrence,153,22,224.8250062,32.42320383,6.924844719,1,6.954545455,6.934077441,224.5256518
2025,11,KC,DEN,patrickmahomes,276,45,224.6873152,31.30558721,7.166185679,1,6.133333333,7.177227302,224.3416507
2025,11,LAR,SEA,matthewstafford,130,28,252.2324257,33.69023401,7.516057928,1,4.642857143,7.48681133,253.2177504
2025,11,LV,DAL,genosmith,238,42,212.8011772,29.45590295,7.225336692,1,5.666666667,7.224398369,212.8288164
2025,11,MIA,WAS,tuatagovailoa,171,20,201.6646612,28.6010377,7.014495258,1,8.55,7.050956099,200.6218433
2025,11,MIN,CHI,jjmccarthy,150,32,221.1332649,31.30830983,7.099861549,1,4.6875,7.063085361,222.2846652
2025,11,NE,NYJ,drakemaye,281,34,218.556929,28.86305465,7.549949495,1,8.264705882,7.572203693,217.9146049
2025,11,PHI,DET,jalenhurts,135,28,225.0488828,29.23592462,7.674193617,1,4.821428571,7.697683097,224.3621461
2025,11,SEA,LAR,samdarnold,279,44,271.872282,31.18023826,8.740526624,1,6.340909091,8.719377952,272.5317026
2025,11,SF,ARI,brockpurdy,200,26,273.4843968,34.06889711,8.040435578,1,7.692307692,8.027392138,273.9287724
2025,11,TB,BUF,bakermayfield,173,28,237.2464497,32.02126066,7.457456473,1,6.178571429,7.409029027,238.7971576
2025,11,TEN,HOU,camward,194,37,206.9435317,32.07282595,6.471643351,1,5.243243243,6.45230115,207.5638908
2025,12,ARI,JAX,jacobybrissett,317,49,193.2100167,32.80468161,5.879093277,0.98,6.469387755,5.889708641,192.8617831
2025,12,ATL,NO,kirkcousins,199,23,161.0443859,22.91655116,7.025073687,1,8.652173913,7.027426805,160.9904606
2025,12,BAL,NYJ,lamarjackson,153,23,227.9190414,26.53904139,8.545033459,1,6.652173913,8.588066089,226.7769966
2025,12,BUF,HOU,joshallen,253,34,228.9061791,28.93740976,7.896356437,1,7.441176471,7.910389388,228.5001019
2025,12,CAR,SF,bryceyoung,169,29,192.662372,30.82250049,6.286086528,1,5.827586207,6.250705458,193.7529051
2025,12,CHI,PIT,calebwilliams,239,35,212.7776628,31.67906702,6.72299615,1,6.828571429,6.716664435,212.9782456
2025,12,CIN,NE,joeflacco,183,37,222.7448307,33.21456478,6.67542867,0.9736842105,4.945945946,6.706239634,221.721458
2025,12,DAL,PHI,dakprescott,354,36,231.3680987,32.54304834,7.086704113,1,9.833333333,7.109601298,230.6229545
2025,12,DET,NYG,jaredgoff,279,42,268.038135,32.20555451,8.272873151,1,6.642857143,8.32273001,266.4324672
2025,12,GB,MIN,jordanlove,139,21,241.3295559,30.72317838,7.866729405,0.9545454545,6.619047619,7.854967119,241.6909307
2025,12,HOU,BUF,davismills,153,30,142.273594,23.43462221,6.040706015,1,5.1,6.071085455,141.5616633
2025,12,IND,KC,danieljones,181,31,226.699005,31.29959948,7.272581625,1,5.838709677,7.242872391,227.6288921
2025,12,JAX,ARI,trevorlawrence,256,30,223.524609,32.2440969,6.913787025,1,8.533333333,6.932264523,222.9288188
2025,12,KC,IND,patrickmahomes,352,46,225.6123838,31.52807537,7.114260558,1,7.652173913,7.15591996,224.2989431
2025,12,LAR,TB,matthewstafford,273,35,245.4918902,33.41776127,7.393350175,1,7.8,7.346150097,247.0692111
2025,12,LV,CLE,genosmith,285,44,211.9760545,29.63307952,7.153187815,1,6.477272727,7.153358947,211.9709833
2025,12,MIN,GB,jjmccarthy,87,19,210.839194,31.40542631,6.787814373,1,4.578947368,6.713463843,213.1742041
2025,12,NE,CIN,drakemaye,294,35,222.0750918,29.38536001,7.564673777,1,8.4,7.557337794,222.2906623
2025,12,NYJ,BAL,tyrodtaylor,222,28,138.474186,21.38923155,6.463895524,1,7.928571429,6.474014072,138.2577581
2025,12,PHI,DAL,jalenhurts,289,39,224.95205,29.61101252,7.552271854,1,7.41025641,7.596905031,223.6304164
2025,12,SEA,TEN,samdarnold,244,26,275.6505046,31.79336909,8.636033611,1,9.384615385,8.670062735,274.5686041
2025,12,SF,CAR,brockpurdy,193,32,270.4778147,33.7975808,8.005418279,1,6.03125,8.002875007,270.5637711
2025,12,TEN,SEA,camward,256,42,202.9022839,31.83161693,6.375043294,1,6.095238095,6.374237424,202.9279361
2025,13,ARI,TB,jacobybrissett,301,40,194.5122419,32.9819198,5.893356376,1,7.525,5.897541533,194.3742073
2025,13,ATL,NYJ,kirkcousins,234,33,161.2888372,22.79587214,7.090008344,1,7.090909091,7.075352775,161.6229237
2025,13,BAL,CIN,lamarjackson,246,32,246.2938173,29.04544391,8.452480683,1,7.6875,8.479602446,245.5060536
2025,13,BUF,PIT,joshallen,123,23,241.1692447,30.48658905,7.867334694,1,5.347826087,7.910666699,239.8481997
2025,13,CAR,LAR,bryceyoung,206,20,197.2717913,31.9214563,6.197008457,1,10.3,6.179912014,197.8175347
2025,13,CHI,PHI,calebwilliams,154,36,217.3762315,31.71141726,6.846865493,1,4.277777778,6.854825496,217.1238085
2025,13,DAL,KC,dakprescott,320,39,233.6983473,32.61858979,7.183432998,1,8.205128205,7.164575438,234.3134543
2025,13,DEN,WAS,bonix,321,45,219.6320746,33.06192778,6.646663328,1,7.133333333,6.643051067,219.7515029
2025,13,DET,GB,jaredgoff,256,26,267.8823671,32.56259245,8.200338962,0.962962963,9.846153846,8.22669041,267.0242956
2025,13,GB,DET,jordanlove,234,30,236.736258,30.38881169,7.808355742,1,7.8,7.790244005,237.2866522
2025,13,IND,HOU,danieljones,201,27,223.0612479,30.98665366,7.207312031,1,7.444444444,7.198623327,223.3304817
2025,13,JAX,TEN,trevorlawrence,229,27,226.3633808,32.19375983,6.961606996,1,8.481481481,7.031281279,224.1203037
2025,13,KC,DAL,patrickmahomes,261,34,228.6831202,32.27082263,7.122020049,1,7.676470588,7.086374055,229.8334458
2025,13,LAC,LV,justinherbert,151,20,215.9612062,29.0702795,7.423825896,0.9523809524,7.55,7.428934635,215.8126937
2025,13,LAR,CAR,matthewstafford,243,28,244.4765241,33.16985302,7.396248054,1,8.678571429,7.370443397,245.3324608
2025,13,LV,LAC,genosmith,165,23,221.0043817,30.94383039,7.115990697,1,7.173913043,7.142114562,220.1960092
2025,13,MIA,NO,tuatagovailoa,157,23,214.7060015,30.54164795,7.047454401,1,6.826086957,7.029941601,215.2408712
2025,13,NE,NYG,drakemaye,282,31,224.8983762,29.68761321,7.582778031,1,9.096774194,7.575495364,225.1145812
2025,13,NO,MIA,tylershough,239,38,193.1825551,29.81634767,6.458826075,1,6.289473684,6.479081787,192.5786038
2025,13,NYJ,ATL,tyrodtaylor,172,33,152.3468318,23.43860536,6.499918874,1,5.212121212,6.499824943,152.3490334
2025,13,PHI,CHI,jalenhurts,230,34,223.5599789,29.54211252,7.534848797,1,6.764705882,7.567501437,222.595351
2025,13,PIT,BUF,aaronrodgers,117,21,190.7773253,27.36850348,6.955351721,0.875,5.571428571,6.970688968,190.3575678
2025,13,SEA,MIN,samdarnold,128,26,275.2383506,31.80159259,8.651595636,1,4.923076923,8.654860596,275.1345197
2025,13,SF,CLE,brockpurdy,168,29,260.9791765,33.74781446,7.73248372,0.9666666667,5.793103448,7.733217119,260.9544259
2025,13,TB,ARI,bakermayfield,194,28,209.4365908,28.45912521,7.330818327,1,6.928571429,7.359206906,208.6286766
2025,13,TEN,JAX,camward,141,38,200.4762554,31.87719762,6.339266101,1,3.710526316,6.289017552,202.0780383
2025,13,WAS,DEN,marcusmariota,294,50,167.0282404,24.18398534,6.948790591,1,5.88,6.906563912,168.0494498
2025,14,ARI,LAR,jacobybrissett,271,44,195.1139661,32.75707933,5.995008131,1,6.159090909,5.956390803,196.3789569
2025,14,ATL,SEA,kirkcousins,162,30,201.5403691,28.46739038,7.111218626,1,5.4,7.079692462,202.4378367
2025,14,BAL,PIT,lamarjackson,219,35,245.0620603,29.31860586,8.439662062,1,6.257142857,8.358585039,247.4391256
2025,14,BUF,CIN,joshallen,251,28,237.4970427,30.42861661,7.793227786,1,8.964285714,7.80505554,237.1371405
2025,14,CHI,GB,calebwilliams,186,35,223.7219432,32.8558927,6.770987902,1,5.314285714,6.809187784,222.466852
2025,14,CLE,TEN,shedeursanders,364,42,199.2590314,28.29525001,7.015943861,1,8.666666667,7.042137154,198.5178856
2025,14,DAL,DET,dakprescott,376,47,245.0590994,33.78843522,7.239825705,1,8,7.252750766,244.6223818
2025,14,DEN,LV,bonix,212,38,221.2668702,33.2828313,6.679919941,1,5.578947368,6.648078351,222.3266485
2025,14,DET,DAL,jaredgoff,309,34,263.7442739,32.10794906,8.274993607,1,9.088235294,8.214298379,265.6930732
2025,14,GB,CHI,jordanlove,234,25,237.9176932,30.39778837,7.823932865,1,9.36,7.826809314,237.8302555
2025,14,JAX,IND,trevorlawrence,244,30,225.4640905,32.05416256,7.031763769,0.9677419355,8.133333333,7.033847478,225.397299
2025,14,KC,HOU,patrickmahomes,160,33,230.4395105,32.20241923,7.157697396,1,4.848484848,7.155968898,230.4951723
2025,14,LAC,PHI,justinherbert,139,26,210.0006012,28.46930409,7.373329544,1,5.346153846,7.376386883,209.9135609
2025,14,LAR,ARI,matthewstafford,281,31,245.0900671,32.94027296,7.457920859,1,9.064516129,7.440438256,245.6659488
2025,14,MIA,NYJ,tuatagovailoa,127,21,216.2540412,30.68017307,7.055423962,1,6.047619048,7.048657801,216.4616282
2025,14,MIN,WAS,jjmccarthy,163,23,207.1028717,31.02819161,6.679551974,1,7.086956522,6.674667808,207.2544185
2025,14,NO,TB,tylershough,144,20,218.4482715,33.6162584,6.481756306,1,7.2,6.498292251,217.8923949
2025,14,PHI,LAC,jalenhurts,240,40,224.4444415,29.79222334,7.523219234,1,6,7.533658663,224.1334277
2025,14,PIT,BAL,aaronrodgers,284,34,182.7435186,26.35538963,6.920558832,1,8.352941176,6.933819653,182.3940245
2025,14,SEA,ATL,samdarnold,249,30,273.0544741,31.83106804,8.534309795,1,8.3,8.578237896,271.6561958
2025,14,TB,NO,bakermayfield,122,30,206.1410893,28.20464193,7.332327908,1,4.066666667,7.308764629,206.8056832
2025,14,TEN,CLE,camward,117,28,197.9936807,31.79716728,6.217920288,1,4.178571429,6.226771051,197.7122516
2025,15,ARI,HOU,jacobybrissett,249,40,197.9907507,33.03456452,5.98704594,1,6.225,5.993442131,197.7794554
2025,15,ATL,TB,kirkcousins,373,44,200.5396514,28.54565059,7.018889152,1,8.477272727,7.025226165,200.3587572
2025,15,BAL,CIN,lamarjackson,150,12,246.5776219,29.70729932,8.343410178,1,12.5,8.300236896,247.8601835
2025,15,BUF,NE,joshallen,193,28,235.6575693,30.22319274,7.822573584,1,6.892857143,7.79724271,236.4231492
2025,15,CAR,NO,bryceyoung,163,24,202.6123081,31.6999307,6.347989776,1,6.791666667,6.391569434,201.230836
2025,15,CHI,CLE,calebwilliams,242,28,214.8888866,32.83607739,6.575526857,1,8.642857143,6.544292243,215.9145088
2025,15,CLE,CHI,shedeursanders,177,35,212.8422823,29.60504595,7.149013163,1,5.057142857,7.189392061,211.6468632
2025,15,DAL,MIN,dakprescott,294,38,247.8493328,34.19461023,7.256127353,1,7.736842105,7.248198798,248.1204466
2025,15,DEN,GB,bonix,302,34,222.0002605,33.26524408,6.63091986,1,8.882352941,6.673639909,220.5791676
2025,15,DET,LAR,jaredgoff,338,41,270.0054214,32.50422483,8.292000914,1,8.243902439,8.306779282,269.525062
2025,15,GB,DEN,jordanlove,276,40,234.9623105,30.31876905,7.708547883,1,6.9,7.749731202,233.713683
2025,15,JAX,NYJ,trevorlawrence,330,32,224.3551126,31.81696235,7.058713417,1,10.3125,7.051430937,224.586819
2025,15,KC,LAC,patrickmahomes,189,28,225.3822937,31.90060859,7.067033867,0.8484848485,6.75,7.065140876,225.4426813
2025,15,LAC,KC,justinherbert,210,29,206.3134997,28.26575122,7.292391424,1,7.24137931,7.299063027,206.1249218
2025,15,LAR,DET,matthewstafford,368,38,248.2064285,32.91194698,7.502285186,1,9.684210526,7.541529786,246.9148123
2025,15,MIA,PIT,tuatagovailoa,253,28,215.2782307,30.70281925,7.009636559,1,9.035714286,7.011676321,215.2156043
2025,15,MIN,DAL,jjmccarthy,250,24,203.7162517,30.80500954,6.625226176,1,10.41666667,6.613088414,204.0901556
2025,15,NE,BUF,drakemaye,155,23,228.3273935,29.8238879,7.639277395,1,6.739130435,7.655856079,227.8329527
2025,15,NO,CAR,tylershough,272,32,218.0012519,33.67434131,6.512388145,0.9696969697,8.5,6.473808941,219.3003811
2025,15,NYJ,JAX,bradycook,176,33,188.4197142,26.77950184,7.05691304,1,5.333333333,7.035967858,188.9806157
2025,15,PHI,LV,jalenhurts,175,15,225.6685932,30.17639176,7.459658923,0.8333333333,11.66666667,7.478315998,225.10559
2025,15,PIT,MIA,aaronrodgers,224,27,182.8824501,26.23221244,6.960285709,1,8.296296296,6.971674636,182.5836934
2025,15,SEA,IND,samdarnold,271,36,269.2159878,31.59711873,8.515194637,1,7.527777778,8.520270155,269.055616
2025,15,SF,TEN,brockpurdy,295,30,262.1910121,33.50469469,7.796351382,1,9.833333333,7.82550071,261.2143727
2025,15,TB,ATL,bakermayfield,277,34,201.4205746,28.12351488,7.20868339,1,8.147058824,7.161998612,202.7335146
2025,15,TEN,SF,camward,170,29,197.0075648,31.87486999,6.15467989,1,5.862068966,6.180654693,196.1796213
2025,15,WAS,NYG,marcusmariota,211,19,166.6807271,23.45759058,7.05079559,1,11.10526316,7.105620102,165.3946762
2025,16,ARI,ATL,jacobybrissett,203,31,199.1672373,33.21157765,5.999581925,1,6.548387097,5.996921899,199.255581
2025,16,ATL,ARI,kirkcousins,197,35,234.4615927,33.16527842,7.085691281,1,5.628571429,7.069489655,234.9989241
2025,16,BUF,CLE,joshallen,130,19,229.9769679,30.32619816,7.638301511,1,6.842105263,7.583442101,231.6406452
2025,16,CAR,TB,bryceyoung,191,32,199.7737951,31.23765207,6.365980889,1,5.96875,6.395288438,198.8582961
2025,16,CHI,GB,calebwilliams,250,34,222.1706059,32.75320804,6.776761324,1,7.352941176,6.783170847,221.9606735
2025,16,CLE,BUF,shedeursanders,157,29,227.233529,32.60914867,6.965939988,0.9666666667,5.413793103,6.96839808,227.1533727
2025,16,DAL,LAC,dakprescott,244,30,249.9693445,34.42189272,7.276083786,0.9375,8.133333333,7.261929102,250.4565755
2025,16,DEN,JAX,bonix,352,47,223.1830185,33.28810527,6.708569809,1,7.489361702,6.70458762,223.315578
2025,16,DET,PIT,jaredgoff,364,54,272.3581497,32.71373243,8.292999811,1,6.740740741,8.325499096,271.2949768
2025,16,IND,SF,philiprivers,277,35,215.8866903,31.61596588,6.85692497,0.9722222222,7.914285714,6.828407238,216.7883059
2025,16,JAX,DEN,trevorlawrence,279,36,223.4955771,31.67436924,7.026379646,1,7.75,7.056038761,222.5561433
2025,16,LAC,DAL,justinherbert,300,29,207.7745412,28.38975869,7.293293199,1,10.34482759,7.318644144,207.054834
2025,16,LAR,SEA,matthewstafford,457,49,250.3787179,33.0750023,7.57761821,1,9.326530612,7.570028737,250.6297397
2025,16,LV,HOU,genosmith,201,23,197.168638,27.90120528,7.070069729,1,8.739130435,7.066670991,197.2634669
2025,16,NE,BAL,drakemaye,380,44,224.8067567,29.61024473,7.611874676,1,8.636363636,7.592195161,225.389472
2025,16,NO,NYJ,tylershough,308,49,222.636772,33.54600323,6.659936519,0.98,6.285714286,6.636759987,223.414252
2025,16,NYG,MIN,jaxsondart,33,13,212.2124711,30.36615662,7.003351045,1,2.538461538,6.988453421,212.6648547
2025,16,NYJ,NO,bradycook,188,35,196.2558545,28.57520102,6.857987998,1,5.371428571,6.868048079,195.9683857
2025,16,PHI,WAS,jalenhurts,185,30,217.4761929,28.71249802,7.602494694,1,6.166666667,7.574269323,218.2866139
2025,16,PIT,DET,aaronrodgers,266,41,184.829274,26.34451843,7.00904695,1,6.487804878,7.015853203,184.6499666
2025,16,SEA,LAR,samdarnold,270,34,268.0923518,31.53737897,8.484882921,1,7.941176471,8.500780994,267.5909682
2025,16,SF,IND,brockpurdy,295,34,263.9777469,33.24050928,7.892489898,1,8.676470588,7.941447127,262.3503837
2025,16,TB,CAR,bakermayfield,145,26,205.62818,28.26425436,7.24256475,1,5.576923077,7.275202714,204.7056923
2025,16,TEN,KC,camward,228,28,192.6317335,31.83285905,6.086062059,1,8.142857143,6.051348803,193.7367557
2025,17,ARI,CIN,jacobybrissett,212,37,200.5832306,33.46406395,6.0228694,1,5.72972973,5.993988982,201.5496868
2025,17,ATL,LAR,kirkcousins,126,20,235.4305084,33.42506171,7.025660582,1,6.3,7.043532498,234.8331385
2025,17,BUF,PHI,joshallen,262,35,232.6570313,30.10860689,7.764001445,1,7.485714286,7.727259923,233.7632674
2025,17,CAR,SEA,bryceyoung,54,24,197.4933521,31.21409794,6.353285962,1,2.25,6.327056205,198.3120903
2025,17,CHI,SF,calebwilliams,330,42,221.9513139,32.73949618,6.795876257,1,7.857142857,6.779313666,222.4935648
2025,17,CIN,ARI,joeburrow,305,31,240.1132754,33.32739311,7.202875572,0.8611111111,9.838709677,7.204682184,240.0530657
2025,17,CLE,PIT,shedeursanders,186,23,220.0865298,32.02118769,6.837959671,1,8.086956522,6.873153235,218.9595901
2025,17,DAL,WAS,dakprescott,307,37,248.5234123,33.63577124,7.30620905,1,8.297297297,7.388664006,245.7499762
2025,17,DEN,KC,bonix,182,38,221.5211891,33.71254223,6.599599428,1,4.789473684,6.57088355,222.4892744
2025,17,DET,MIN,jaredgoff,197,29,272.1650838,33.17385684,8.243455424,1,6.793103448,8.204203846,273.4672101
2025,17,IND,JAX,philiprivers,147,30,220.099155,31.3173777,6.991142949,0.9677419355,4.9,7.028019942,218.9442642
2025,17,JAX,IND,trevorlawrence,263,37,228.2885148,31.83160215,7.189020566,1,7.108108108,7.171756978,228.8380425
2025,17,KC,DEN,chrisoladokun,66,22,159.6346981,22.14586659,7.215416204,1,3,7.208329259,159.7916446
2025,17,LAC,HOU,justinherbert,236,32,226.7614883,30.56279428,7.392258279,1,7.375,7.419527356,225.9280691
2025,17,LAR,ATL,matthewstafford,269,38,255.2961349,33.58855816,7.634563225,1,7.078947368,7.600687524,256.4339709
2025,17,LV,NYG,genosmith,176,28,200.4075714,27.93018117,7.126251189,0.9333333333,6.285714286,7.175305098,199.0374868
2025,17,NE,NYJ,drakemaye,256,21,230.5651081,29.9971833,7.645451193,0.84,12.19047619,7.686225264,229.3420008
2025,17,NO,TEN,tylershough,333,27,228.336632,34.17044756,6.636080576,1,12.33333333,6.682283914,226.7578433
2025,17,NYG,LV,jaxsondart,207,30,199.9860655,29.95686722,6.708151334,1,6.9,6.675800378,200.9551988
2025,17,NYJ,NE,bradycook,152,33,193.8530458,29.44279801,6.634278741,0.9705882353,4.606060606,6.584056507,195.3317289
2025,17,PHI,BUF,jalenhurts,110,27,216.4545304,28.69897546,7.556706148,1,4.074074074,7.542238947,216.8697243
2025,17,PIT,CLE,aaronrodgers,168,39,207.6793193,30.61563777,6.85237395,1,4.307692308,6.783439265,209.7897987
2025,17,SEA,CAR,samdarnold,147,27,268.2099816,31.73662293,8.46787249,1,5.444444444,8.451119145,268.7416762
2025,17,SF,CHI,brockpurdy,303,33,262.8532948,33.24393586,7.927288323,1,9.181818182,7.906804294,263.5342645
2025,17,TB,MIA,bakermayfield,346,44,226.7539702,31.64082398,7.18936286,1,7.863636364,7.166500163,227.4773648
2025,17,TEN,NO,camward,251,40,196.7404125,31.92184892,6.184784829,1,6.275,6.163189763,197.4297669
2025,18,ARI,LAR,jacobybrissett,243,31,202.6469497,33.64226513,6.00174767,0.96875,7.838709677,6.023582209,201.9123863
2025,18,ATL,NO,kirkcousins,180,32,231.8159747,33.15029101,6.988555383,1,5.625,6.992879025,231.6726447
2025,18,BAL,PIT,lamarjackson,238,18,220.1197605,25.69575229,8.550755132,1,13.22222222,8.566387083,219.7180858
2025,18,CAR,TB,bryceyoung,266,35,192.8595664,30.83638934,6.214406757,1,7.6,6.254284972,191.6298663
2025,18,CHI,DET,calebwilliams,212,33,223.9290657,32.73532858,6.822729295,1,6.424242424,6.840593189,223.3442853
2025,18,CIN,CLE,joeburrow,236,39,234.4556063,32.13204795,7.308695777,1,6.051282051,7.296628173,234.8433631
2025,18,CLE,CIN,shedeursanders,111,22,221.5344503,31.76893367,6.987685248,1,5.045454545,6.973304566,221.9913092
2025,18,DEN,LAC,bonix,141,23,223.2694068,33.50719312,6.667198229,1,6.130434783,6.663327664,223.3990986
2025,18,DET,CHI,jaredgoff,331,42,275.0001891,33.45378585,8.191820381,1,7.880952381,8.220300995,274.0474048
2025,18,JAX,TEN,trevorlawrence,255,30,231.4361707,31.8799817,7.180180508,0.9375,8.5,7.259608016,228.9040232
2025,18,LAR,ARI,matthewstafford,259,40,253.6159522,33.58087927,7.610888686,1,6.475,7.552391651,255.5803341
2025,18,NE,MIA,drakemaye,191,18,224.5192841,28.81625633,7.781171681,0.8181818182,10.61111111,7.791410568,224.2242377
2025,18,NO,ATL,tylershough,259,35,234.5848466,33.77499919,6.979535786,1,7.4,6.94551746,235.7338155
2025,18,NYG,DAL,jaxsondart,230,32,211.6420944,31.49066919,6.712103265,0.9696969697,7.1875,6.720787456,211.3686235
2025,18,NYJ,BUF,bradycook,60,22,192.164807,29.81374479,6.411259988,1,2.727272727,6.445510563,191.1436691
2025,18,PIT,BAL,aaronrodgers,294,47,217.9265205,31.71797625,6.899105562,1,6.255319149,6.870757416,218.8256663
2025,18,SEA,SF,samdarnold,198,26,265.6015658,31.83115966,8.36707882,1,7.615384615,8.344074443,266.3338218
2025,18,SF,SEA,brockpurdy,127,27,264.3194889,33.10143215,7.971145009,1,4.703703704,7.985137552,263.8563156
2025,18,TB,CAR,bakermayfield,203,22,227.6296591,31.63424699,7.204122364,1,9.227272727,7.195671804,227.8969862
